STATE_NAME,PMGSY_SCHEME,NO_OF_ROAD_WORK_SANCTIONED,LENGTH_OF_ROAD_WORK_SANCTIONED,NO_OF_BRIDGES_SANCTIONED,COST_OF_WORKS_SANCTIONED,NO_OF_ROAD_WORKS_COMPLETED,LENGTH_OF_ROAD_WORK_COMPLETED,NO_OF_BRIDGES_COMPLETED,EXPENDITURE_OCCURED,NO_OF_ROAD_WORKS_BALANCE,LENGTH_OF_ROAD_WORK_BALANCE,NO_OF_BRIDGES_BALANCE,COST_PER_KM,COMPLETION_RATE_ROAD,COMPLETION_RATE_BRIDGES,EXPENDITURE_PER_KM
Nagaland,PMGSY-I,15,192.5,2,43.2802,15,192.5,2,42.3356,0,0.0,0,0.2248322077922078,1.0,1.0,0.2199251948051948
Nagaland,PMGSY-II,1,11.4,0,11.0391,1,11.4,0,10.9123,0,0.0,0,0.9683421052631578,1.0,0.0,0.957219298245614
Nagaland,PMGSY-III,1,13.0,0,11.0937,0,0.0,0,0.0,1,13.0,0,0.8533615384615385,0.0,0.0,0.0
Nagaland,PMGSY-I,26,292.5,0,38.6968,25,292.5,0,37.3705,1,0.0,0,0.13229675213675215,1.0,0.0,0.12776239316239316
Nagaland,PMGSY-II,1,15.0,0,15.8051,1,15.0,0,15.8173,0,0.0,0,1.0536733333333332,1.0,0.0,1.0544866666666666
Nagaland,PMGSY-III,3,36.07,0,30.2848,0,0.0,0,0.0,3,36.07,0,0.839611865816468,0.0,0.0,0.0
Nagaland,PMGSY-I,36,313.72,0,57.8332,35,306.22,0,51.7305,1,7.5,0,0.18434655106464362,0.9760933316333036,0.0,0.16893246685389587
Nagaland,PMGSY-II,1,21.0,2,26.1345,1,21.0,2,25.8255,0,0.0,0,1.2445,1.0,1.0,1.2297857142857143
Nagaland,PMGSY-III,6,82.82,0,79.2294,0,0.0,0,0.0,6,82.82,0,0.9566457377445062,0.0,0.0,0.0
Nagaland,PMGSY-I,29,375.64,5,120.3107,24,362.14,5,110.5677,5,13.5,0,0.3202819188584815,0.9640613353210521,1.0,0.30531755674600985
Nagaland,PMGSY-II,1,17.0,1,19.1551,1,17.0,1,17.6128,0,0.0,0,1.126770588235294,1.0,1.0,1.0360470588235293
Nagaland,PMGSY-III,1,21.0,0,16.133,0,0.0,0,0.0,1,21.0,0,0.7682380952380952,0.0,0.0,0.0
Nagaland,PMGSY-I,32,438.9,3,135.0624,31,438.9,3,136.5408,1,0.0,0,0.3077293233082707,1.0,1.0,0.31109774436090226
Nagaland,PMGSY-II,1,17.0,1,19.0824,0,6.0,1,14.5213,1,11.0,0,1.1224941176470589,0.35294117647058826,1.0,2.4202166666666667
Nagaland,PMGSY-III,3,25.27,0,22.13,0,0.0,0,0.0,3,25.27,0,0.8757419865453107,0.0,0.0,0.0
Nagaland,PMGSY-I,45,584.98,10,176.1181,44,582.48,10,166.4653,1,2.5,0,0.30106687408116517,0.9957263496187904,1.0,0.2857871514901799
Nagaland,PMGSY-II,2,42.0,1,43.1822,1,42.0,1,32.3966,1,0.0,0,1.028147619047619,1.0,1.0,0.7713476190476191
Nagaland,PMGSY-III,6,67.52,0,59.687,0,0.0,0,0.0,6,67.52,0,0.8839899289099526,0.0,0.0,0.0
Nagaland,PMGSY-I,31,340.96,8,126.839,29,333.96,8,122.4228,2,7.0,0,0.3720055138432661,0.9794697325199437,1.0,0.3665792310456342
Nagaland,PMGSY-II,1,18.0,0,15.4289,0,18.0,0,14.6825,1,0.0,0,0.8571611111111112,1.0,0.0,0.8156944444444444
Nagaland,PMGSY-III,4,65.62,0,68.9006,0,0.0,0,0.0,4,65.62,0,1.0499939042974702,0.0,0.0,0.0
Nagaland,PMGSY-I,41,443.64,5,118.7847,41,444.0,5,118.6371,0,0.0,0,0.26775020286718965,1.0008114687584528,1.0,0.2672006756756757
Nagaland,PMGSY-II,1,18.0,0,16.6787,1,18.0,0,16.6788,0,0.0,0,0.9265944444444444,1.0,0.0,0.9266
Nagaland,PMGSY-III,6,84.24,0,87.843,0,0.0,0,0.0,6,84.24,0,1.0427706552706553,0.0,0.0,0.0
Odisha,PMGSY-I,310,1411.008,16,600.14673,310,1340.386,16,564.0837,0,0.0,0,0.4253319116546469,0.9499492561346214,1.0,0.4208367589634628
Odisha,PMGSY-II,13,92.675,0,41.2075,13,91.715,0,36.8161,0,0.0,0,0.44464526571351504,0.9896412193148099,0.0,0.4014185247778444
Odisha,PMGSY-III,31,236.845,2,154.8914,28,225.22,1,132.2803,3,5.0,1,0.6539779180476684,0.9509172665667419,0.5,0.5873381582452714
Odisha,PMGSY-I,923,2874.222,28,1080.0627,923,2748.716,28,980.823,0,0.0,0,0.37577567077282126,0.956333922710215,1.0,0.35682951603585095
Odisha,PMGSY-II,20,168.095,4,63.79086,20,164.485,4,53.508,0,0.0,0,0.379492905797317,0.9785240489009193,1.0,0.32530625892938564
Odisha,PMGSY-III,56,391.311,22,267.13396,23,250.502,9,180.4785,33,135.631,13,0.6826640702663611,0.6401608950425621,0.4090909090909091,0.7204673016582701
Odisha,PMGSY-I,702,2505.605,13,1122.8988,702,2350.677,13,1175.1676,0,0.0,0,0.4481547570347281,0.9381674286250228,1.0,0.4999272975402405
Odisha,PMGSY-II,28,140.4,0,68.72102,28,140.861,0,63.7939,0,0.0,0,0.48946595441595436,1.0032834757834757,0.0,0.4528854686534953
Odisha,PMGSY-III,51,372.201,3,265.25514,21,233.937,0,153.517,30,140.417,3,0.7126663818743098,0.628523297895492,0.0,0.6562322334645652
Odisha,PMGSY-I,593,2056.541,4,714.37148,593,1945.182,4,693.789,0,0.0,0,0.34736554243265755,0.9458513105257809,1.0,0.3566704812197522
Odisha,PMGSY-II,23,143.675,0,56.40737,23,140.469,0,48.4113,0,0.0,0,0.39260393248651465,0.9776857490864798,0.0,0.34464045447750036
Odisha,PMGSY-III,49,366.35,10,246.97481,39,323.434,6,205.9002,10,35.808,4,0.6741498839907192,0.8828551931213321,0.6,0.6366065410562897
Odisha,PMGSY-I,455,1670.84,5,731.4234,455,1514.227,5,743.5553,0,0.0,0,0.437757894232841,0.9062669076632114,1.0,0.49104612452426216
Odisha,PMGSY-II,15,83.97,0,38.5552,15,83.154,0,36.208,0,0.0,0,0.4591544599261641,0.9902822436584494,0.0,0.4354330519277485
Odisha,PMGSY-III,34,198.23,1,115.9142,20,166.381,0,77.2569,14,33.042,1,0.5847460021187509,0.8393330979165616,0.0,0.46433727408778647
Odisha,PMGSY-I,167,593.565,7,202.2419,167,552.904,7,186.9243,0,0.0,0,0.3407240992983076,0.9314969716880206,1.0,0.33807731541099356
Odisha,PMGSY-II,6,35.901,0,14.6532,6,35.71,0,13.4258,0,0.0,0,0.40815576167794765,0.9946798139327595,0.0,0.37596751610193224
Odisha,PMGSY-III,11,82.54,2,57.07282,11,81.076,2,55.163,0,0.0,0,0.6914565059365155,0.9822631451417493,1.0,0.6803863042083971
Odisha,PMGSY-I,476,1943.923,11,893.19247,476,1899.696,11,901.7172,0,0.0,0,0.45947934666136464,0.9772485844346714,1.0,0.47466394623139707
Odisha,PMGSY-II,38,176.735,0,82.10892,38,177.179,0,97.7941,0,0.0,0,0.46458777265397344,1.0025122358333096,0.0,0.5519508519632688
Odisha,PMGSY-III,69,418.366,5,250.8376,8,221.278,0,112.8225,61,195.886,5,0.5995649742091853,0.5289100930763972,0.0,0.5098676777628143
Odisha,PMGSY-I,151,727.214,6,307.7535,151,714.068,6,279.3592,0,0.0,0,0.4231952355152678,0.9819227902653138,1.0,0.39122212450354865
Odisha,PMGSY-II,4,35.9,0,15.437,4,36.726,0,14.8763,0,0.0,0,0.43,1.0230083565459611,0.0,0.40506180907259165
Odisha,PMGSY-III,14,90.01,3,62.88467,14,89.887,1,52.797,0,0.0,2,0.6986409287856904,0.9986334851683146,0.3333333333333333,0.5873708100170213
Odisha,PM-JANMAN,4,24.67,0,93.0606,0,0.0,0,0.0,4,24.67,0,3.7722172679367647,0.0,0.0,0.0
Odisha,PMGSY-I,400,1202.851,9,457.51093,400,1153.66,9,436.0007,0,0.0,0,0.38035544718340003,0.9591046605107365,1.0,0.3779282457569821
Odisha,PMGSY-II,15,93.4,1,41.04391,15,91.985,1,38.4755,0,0.0,0,0.43944229122055667,0.9848501070663811,1.0,0.41828015437299554
Odisha,PMGSY-III,35,286.46,0,181.3097,31,265.246,0,154.5953,4,11.57,0,0.6329319974865601,0.9259442854150667,0.0,0.5828374414694285
Odisha,PMGSY-I,397,1718.05,4,755.39607,396,1663.909,4,877.4953,1,2.5,0,0.43968223858444166,0.9684869474113095,1.0,0.5273697660148482
Odisha,PMGSY-II,12,83.01,0,42.8421,12,83.609,0,38.3411,0,0.0,0,0.5161076978677268,1.0072159980725213,0.0,0.4585762298317167
Odisha,PMGSY-III,36,198.0,0,124.7562,36,196.758,0,118.2245,0,0.0,0,0.6300818181818182,0.9937272727272728,0.0,0.6008624808139948
Odisha,PM-JANMAN,9,38.05,1,93.0606,0,0.0,0,0.0,9,38.05,1,2.4457450722733247,0.0,0.0,0.0
Odisha,PMGSY-I,738,2713.993,15,1167.33081,736,2609.111,15,1184.5335,2,5.316,0,0.4301156303645588,0.9613550956100476,1.0,0.4539988908099349
Odisha,PMGSY-II,43,288.931,2,123.91889,43,287.349,2,113.585,0,0.0,0,0.4288874852473428,0.9945246442922359,1.0,0.3952858718840156
Odisha,PMGSY-III,110,631.133,16,441.95485,56,439.208,1,265.7624,54,186.898,15,0.7002562851253222,0.695904032905901,0.0625,0.6050946248702209
Odisha,PM-JANMAN,6,23.23,1,93.0606,0,0.0,0,0.0,6,23.23,1,4.0060525182953075,0.0,0.0,0.0
Odisha,PMGSY-I,268,1047.628,0,452.3774,268,1030.216,0,437.243,0,0.0,0,0.4318111008869561,0.9833795965743565,0.0,0.42441876266724654
Odisha,PMGSY-II,10,71.56,0,35.974,10,71.53,0,28.2318,0,0.0,0,0.5027110117384013,0.9995807713806596,0.0,0.3946847476583252
Odisha,PMGSY-III,40,238.588,0,131.20089,7,160.214,0,69.5349,33,78.682,0,0.5499056532600131,0.6715090448807148,0.0,0.4340126331032244
Odisha,PMGSY-I,448,1564.9,18,729.37584,448,1499.873,18,714.5081,0,0.0,0,0.4660846316058534,0.9584465461051824,1.0,0.47637906676098574
Odisha,PMGSY-II,34,112.007,0,49.8446,34,109.56,0,43.5532,0,0.0,0,0.44501325809994013,0.9781531511423392,0.0,0.3975282949981745
Odisha,PMGSY-III,45,295.967,0,197.96155,20,224.678,0,137.4549,25,70.276,0,0.6688635895218048,0.7591319302489805,0.0,0.6117862006961073
Odisha,PMGSY-I,136,399.273,3,127.4554,136,392.113,3,119.349,0,0.0,0,0.31921867995081055,0.9820674075131551,1.0,0.3043739942312548
Odisha,PMGSY-II,5,48.757,0,20.2333,5,47.457,0,17.1657,0,0.0,0,0.4149824640564432,0.9733371618434277,0.0,0.3617106011758013
Odisha,PMGSY-III,30,147.359,6,91.1303,29,142.519,4,76.0832,1,2.55,2,0.6184237135159713,0.9671550431259712,0.6666666666666666,0.5338460135139876
Odisha,PMGSY-I,747,3325.484,58,1409.96473,747,3150.211,58,1412.9424,0,0.0,0,0.4239878255315617,0.947293987882666,1.0,0.4485230989289289
Odisha,PMGSY-II,33,152.462,8,106.4189,33,149.833,8,92.3227,0,0.0,0,0.6980027810208446,0.9827563589615774,1.0,0.616170670012614
Odisha,PMGSY-III,44,367.59,13,255.952,15,260.004,0,164.2972,29,105.837,13,0.6962975053728339,0.7073206561658371,0.0,0.6319025861140598
Odisha,PMGSY-I,395,1735.042,30,710.59794,395,1659.08,30,737.4478,0,0.0,0,0.4095566216840861,0.9562189272651613,1.0,0.4444920076186803
Odisha,PMGSY-II,27,144.974,0,58.3083,27,142.047,0,49.0686,0,0.0,0,0.4021983252169355,0.9798101728585816,0.0,0.3454391856216605
Odisha,RCPLWEA,2,26.47,0,21.5269,0,0.0,0,4.1326,2,26.47,0,0.8132565168114848,0.0,0.0,4.1326
Odisha,PMGSY-III,53,355.132,3,205.6077,46,311.612,3,173.5303,7,35.2,0,0.5789613439509815,0.8774540170978679,1.0,0.5568793884702772
Odisha,PM-JANMAN,4,9.2,0,93.0606,0,0.0,0,0.0,4,9.2,0,10.115282608695653,0.0,0.0,0.0
Odisha,PMGSY-I,397,1550.057,5,762.6803,397,1514.899,5,789.2279,0,0.0,0,0.4920337123086441,0.977318253457776,1.0,0.5209772400668296
Odisha,PMGSY-II,26,107.3,0,52.7669,26,106.189,0,52.4654,0,0.0,0,0.4917698042870457,0.989645852749301,0.0,0.49407565755398397
Odisha,PMGSY-III,40,255.151,0,150.9246,25,213.56,0,110.3998,15,37.427,0,0.5915109092263012,0.8369945640032764,0.0,0.5169498033339577
Odisha,PMGSY-I,780,3149.791,22,1258.3727,780,3065.982,21,1283.4031,0,0.0,1,0.39950990399045516,0.9733922028477444,0.9545454545454546,0.41859446663418115
Odisha,PMGSY-II,27,152.16,2,66.5337,27,153.395,2,64.2132,0,0.0,0,0.43726143533123024,1.0081164563617246,1.0,0.4186133837478405
Odisha,PMGSY-III,53,372.085,4,234.1436,41,344.825,1,206.3919,12,17.655,3,0.6292744937312711,0.926737170270234,0.25,0.5985409990574929
Odisha,PMGSY-I,336,1104.998,6,485.3769,336,1070.264,6,464.2489,0,0.0,0,0.4392559081554898,0.968566458943817,1.0,0.43377045289760285
Odisha,PMGSY-II,18,117.3,0,55.0978,18,120.067,0,63.9729,0,0.0,0,0.4697169650468883,1.0235890878090366,0.0,0.5328100144086219
Odisha,PMGSY-III,48,272.285,2,174.18535,43,257.184,1,145.5394,5,9.502,1,0.6397170244413023,0.944539728593202,0.5,0.5658960121936045
Odisha,PMGSY-I,904,3787.363,40,1917.56035,901,3635.624,40,1958.7743,3,2.707,0,0.5063048749222084,0.95993544849015,1.0,0.5387725188303302
Odisha,PMGSY-II,25,150.14,0,58.85111,25,149.548,0,52.7984,0,0.0,0,0.39197489010257097,0.9960570134541096,0.0,0.35305320031026827
Odisha,RCPLWEA,19,146.768,2,140.64949,18,140.469,0,121.3137,1,5.087,2,0.958311689196555,0.9570819252153058,0.0,0.8636332571599428
Odisha,PMGSY-III,66,449.21,2,264.73846,61,435.571,2,227.7838,5,10.04,0,0.5893423120589479,0.9696378085973154,1.0,0.5229544666655953
Odisha,PMGSY-I,461,2109.2,40,872.40848,459,2067.074,37,1043.0863,2,8.01,3,0.41362055755736776,0.9800274985776599,0.925,0.5046197185006439
Odisha,PMGSY-II,12,83.4,0,36.9716,12,83.045,0,30.555,0,0.0,0,0.44330455635491606,0.9957434052757793,0.0,0.3679330483472816
Odisha,RCPLWEA,30,353.815,0,314.24901,26,320.453,0,276.5325,4,29.5,0,0.8881732261209955,0.9057077851419526,0.0,0.8629424595806563
Odisha,PMGSY-III,37,247.285,4,156.37492,20,193.08,1,104.3769,17,52.425,3,0.6323671876579655,0.7807994823786321,0.25,0.540588875077688
Odisha,PM-JANMAN,1,9.5,0,93.0606,0,0.0,0,0.0,1,9.5,0,9.795852631578947,0.0,0.0,0.0
Odisha,PMGSY-I,1263,4546.134,32,1828.07024,1263,4349.94,32,1866.873,0,0.0,0,0.40211534459828946,0.9568437709931119,1.0,0.42917212651208986
Odisha,PMGSY-II,76,310.147,3,146.92307,76,307.533,3,157.6336,0,0.0,0,0.4737207517725466,0.9915717385626817,1.0,0.5125745854916383
Odisha,PMGSY-III,117,780.786,14,515.18333,98,765.718,10,423.1534,19,5.786,4,0.6598265465825462,0.980701498233831,0.7142857142857143,0.5526230283211313
Odisha,PMGSY-I,600,2492.194,8,866.7966,600,2429.296,8,852.3055,0,0.0,0,0.3478046251616046,0.9747619968589925,1.0,0.35084464799678594
Odisha,PMGSY-II,15,119.74,2,68.7833,15,121.258,2,66.4907,0,0.0,0,0.5744387840320695,1.0126774678470019,1.0,0.548340728034439
Odisha,PMGSY-III,46,301.296,5,217.7506,10,209.332,0,118.6762,36,91.437,5,0.7227132122563857,0.6947719186447878,0.0,0.5669281333002121
Odisha,PMGSY-I,351,1251.285,11,627.21815,350,1202.438,11,602.5346,1,2.9,0,0.5012592255161694,0.9609625305186269,1.0,0.5010941104655707
Odisha,PMGSY-II,15,94.85,0,42.3755,15,93.339,0,36.5765,0,0.0,0,0.4467633104902478,0.9840695835529785,0.0,0.39186727948660266
Odisha,PMGSY-III,41,253.776,4,163.30212,18,152.315,0,94.6201,23,98.998,4,0.6434892188386608,0.6001946598575121,0.0,0.6212132751206381
Odisha,PMGSY-I,307,1391.95,6,527.444,306,1366.908,6,490.2985,1,3.01,0,0.3789245303351413,0.9820094112575882,1.0,0.35869166030193694
Odisha,PMGSY-II,8,59.371,0,19.6178,8,59.292,0,16.837,0,0.0,0,0.33042731299792827,0.9986693840427144,0.0,0.28396748296566143
Odisha,PMGSY-III,21,168.43,1,100.93398,10,137.181,0,73.3224,11,30.552,1,0.5992636703675117,0.8144689188386868,0.0,0.5344938438996654
Odisha,PMGSY-I,634,2028.235,8,1028.8145,634,1963.892,8,1028.235,0,0.0,0,0.507246201746839,0.9682763585087527,1.0,0.523570033382691
Odisha,PMGSY-II,24,126.72,0,54.52572,24,124.129,0,46.4256,0,0.0,0,0.43028503787878786,0.979553345959596,0.0,0.3740109080069927
Odisha,PMGSY-III,40,293.841,1,174.94112,20,249.721,0,135.2073,20,42.224,1,0.5953598034311073,0.8498507696339177,0.0,0.5414334397187262
Odisha,PMGSY-I,602,3094.46,21,1241.08408,602,2942.946,21,1280.1645,0,0.0,0,0.4010664477808729,0.951037014535654,1.0,0.43499422007743266
Odisha,PMGSY-II,14,146.69,2,67.22425,14,149.158,2,57.5111,0,0.0,0,0.4582742518235735,1.0168245960869862,1.0,0.38557167567277656
Odisha,RCPLWEA,1,1.8,0,1.29913,1,1.8,0,1.1526,0,0.0,0,0.7217388888888888,1.0,0.0,0.6403333333333333
Odisha,PMGSY-III,47,359.817,5,257.217,36,334.192,3,203.4271,11,26.602,2,0.7148550513177532,0.9287832425927625,0.6,0.6087132546560061
Odisha,PM-JANMAN,14,41.02,0,93.0606,0,0.0,0,0.0,14,41.02,0,2.268664066309117,0.0,0.0,0.0
Odisha,PMGSY-I,544,1940.8,23,781.03568,544,1878.653,23,737.9143,0,0.0,0,0.40242976092333055,0.967978668590272,1.0,0.3927890355483424
Odisha,PMGSY-II,9,85.98,1,41.51148,9,85.892,1,41.1928,0,0.0,0,0.4828039078855547,0.9989765061642242,1.0,0.47958832021608533
Odisha,PMGSY-III,35,234.127,10,193.9159,30,213.726,0,127.8277,5,13.895,10,0.8282509065592605,0.912863531331286,0.0,0.5980914816166494
Odisha,PMGSY-I,335,1270.425,9,444.0708,335,1189.798,9,406.4351,0,0.0,0,0.34954507349902597,0.9365354113780822,1.0,0.34160008673741254
Odisha,PMGSY-II,19,73.086,1,36.7171,19,71.652,1,33.5135,0,0.0,0,0.5023821251676108,0.9803792792053198,1.0,0.46772595321833305
Odisha,PMGSY-III,30,191.854,3,144.2091,29,183.504,1,130.0416,1,1.796,2,0.7516606377766426,0.9564773212964024,0.3333333333333333,0.7086581218938006
Odisha,PMGSY-I,988,3754.383,65,1726.76572,988,3645.268,65,1754.0242,0,0.0,0,0.4599332886389056,0.9709366359265957,1.0,0.48117839346791513
Odisha,PMGSY-II,22,173.05,4,90.8182,22,172.623,4,79.3507,0,0.0,0,0.5248090147356256,0.997532505056342,1.0,0.45967628879118083
Odisha,PMGSY-III,72,495.054,7,308.58704,69,468.149,5,259.7674,3,13.843,2,0.6233401608713394,0.9456523934762673,0.7142857142857143,0.5548818858953026
Odisha,PM-JANMAN,2,2.2,0,93.0606,0,0.0,0,0.0,2,2.2,0,42.30027272727272,0.0,0.0,0.0
Puducherry,PMGSY-II,16,27.83,0,10.8717,10,14.331,0,9.1361,6,12.66,0,0.39064678404599357,0.5149478979518506,0.0,0.6375061056451051
Puducherry,PMGSY-II,29,78.295,0,38.76828,20,48.027,0,29.8581,9,29.396,0,0.4951565234050705,0.6134108180599016,0.0,0.6216940470985071
Punjab,PMGSY-I,73,396.395,0,172.0362,73,395.96,0,158.7712,0,0.0,0,0.434001942506843,0.9989026097705571,0.0,0.4009778765531872
Punjab,PMGSY-II,12,126.07,0,79.9336,12,126.07,0,64.0289,0,0.0,0,0.6340414055683351,1.0,0.0,0.5078837153962085
Punjab,PMGSY-III,31,286.661,2,253.71377,10,104.82,0,75.806,21,181.841,2,0.8850655303651351,0.365658390921681,0.0,0.72320167906888
Punjab,PMGSY-I,19,191.51,0,89.8188,19,191.51,0,85.5467,0,0.0,0,0.4690031852122605,1.0,0.0,0.4466957339042348
Punjab,PMGSY-II,3,40.45,1,28.6027,3,40.45,1,22.5468,0,0.0,0,0.7071124845488256,1.0,1.0,0.5573992583436341
Punjab,PMGSY-III,9,115.59,1,101.43958,8,99.104,0,61.2088,1,16.17,1,0.877580932606627,0.8573752054676009,0.0,0.6176218921536971
Punjab,PMGSY-I,27,194.34,0,65.6494,27,194.34,0,56.5387,0,0.0,0,0.3378069362972111,1.0,0.0,0.29092672635587113
Punjab,PMGSY-II,6,78.7,2,49.7356,6,77.75,2,37.1869,0,0.0,0,0.6319644218551461,0.9879288437102922,1.0,0.4782881028938907
Punjab,PMGSY-III,17,155.735,1,117.75286,5,57.415,0,36.75,12,98.32,1,0.7561104440235014,0.368671140077696,0.0,0.6400766350256901
Punjab,PMGSY-I,23,190.581,0,80.2681,23,190.575,0,72.9015,0,0.0,0,0.4211757730308898,0.9999685173233428,0.0,0.382534435261708
Punjab,PMGSY-II,8,71.88,0,43.2546,8,70.48,0,42.0938,0,0.0,0,0.6017612687813022,0.9805230940456318,0.0,0.597244608399546
Punjab,PMGSY-III,13,122.635,0,103.76198,6,68.68,0,50.487,7,53.96,0,0.8461041301422921,0.5600358788274147,0.0,0.735104834012813
Punjab,PMGSY-I,21,197.24,0,75.87,21,197.24,0,72.714,0,0.0,0,0.3846582843236666,1.0,0.0,0.3686574731291827
Punjab,PMGSY-II,5,51.01,0,34.3095,5,51.01,0,23.6177,0,0.0,0,0.6726034110958636,1.0,0.0,0.4630013722799451
Punjab,PMGSY-III,3,31.239,0,19.98768,2,30.399,0,18.1591,1,0.84,0,0.6398309805051379,0.9731105349082877,0.0,0.5973584657390045
Punjab,PMGSY-I,54,355.07,0,133.6194,54,355.065,0,125.5614,0,0.0,0,0.37631847241389027,0.999985918269637,0.0,0.3536293354737865
Punjab,PMGSY-II,10,96.7,1,66.24525,10,96.6,1,62.361,0,0.0,0,0.685059462254395,0.998965873836608,1.0,0.6455590062111801
Punjab,PMGSY-III,13,138.86,1,117.763,6,97.36,1,69.6542,7,40.13,0,0.8480699985597003,0.7011378366700273,1.0,0.7154293344289236
Punjab,PMGSY-I,45,372.25,0,150.1196,45,372.25,0,141.0121,0,0.0,0,0.4032762928139691,1.0,0.0,0.37881020819341843
Punjab,PMGSY-II,9,86.16,1,56.7187,9,85.89,1,49.0907,0,0.0,0,0.6582950324976787,0.996866295264624,1.0,0.5715531493771102
Punjab,PMGSY-III,6,62.94,0,62.01797,3,28.93,0,27.3398,3,34.01,0,0.9853506514140451,0.459644105497299,0.0,0.945032837884549
Punjab,PMGSY-I,122,416.23,0,126.356,122,406.8,0,107.6597,0,0.0,0,0.30357254402613937,0.9773442567811066,0.0,0.2646501966568338
Punjab,PMGSY-II,2,16.18,0,11.3656,2,16.18,0,8.1924,0,0.0,0,0.7024474660074166,1.0,0.0,0.5063288009888751
Punjab,PMGSY-III,31,260.325,2,225.6335,6,41.04,0,38.1934,25,216.545,2,0.8667377316815519,0.15764909248055317,0.0,0.9306384015594541
Punjab,PMGSY-I,50,517.305,0,192.6273,50,516.616,0,170.6915,0,0.0,0,0.37236697886160003,0.998668097157383,0.0,0.3304030459761215
Punjab,PMGSY-II,2,25.6,0,18.2157,2,25.6,0,13.5352,0,0.0,0,0.7115507812499999,1.0,0.0,0.5287187499999999
Punjab,PMGSY-III,21,286.665,0,230.9857,5,96.97,0,80.8276,16,189.695,0,0.8057687544695027,0.3382694085430729,0.0,0.8335320202124369
Punjab,PMGSY-I,56,340.12,0,121.8067,56,340.12,0,105.1702,0,0.0,0,0.3581286016699988,1.0,0.0,0.30921498294719507
Punjab,PMGSY-II,2,20.15,0,13.9106,2,20.15,0,11.7305,0,0.0,0,0.6903523573200994,1.0,0.0,0.5821588089330025
Punjab,PMGSY-III,17,184.92,0,141.42172,7,78.92,0,38.0483,10,106.0,0,0.7647724421371404,0.4267791477395631,0.0,0.4821122655854029
Punjab,PMGSY-I,43,246.385,0,85.3898,43,246.385,0,66.1599,0,0.0,0,0.3465706110355744,1.0,0.0,0.26852243440144485
Punjab,PMGSY-II,1,13.69,0,7.46961,1,13.69,0,6.2182,0,0.0,0,0.5456252739225712,1.0,0.0,0.45421475529583644
Punjab,PMGSY-III,10,83.46,0,56.04457,4,31.51,0,13.1812,6,51.95,0,0.6715141385094656,0.3775461298825785,0.0,0.41831799428752775
Punjab,PMGSY-I,66,531.994,0,251.5569,66,531.995,0,241.9727,0,0.0,0,0.47285664875919653,1.000001879720448,0.0,0.4548401770693334
Punjab,PMGSY-II,12,132.74,0,83.1042,12,132.56,0,83.1156,0,0.0,0,0.6260675003766762,0.9986439656471296,0.0,0.6270036210018105
Punjab,PMGSY-III,29,346.892,3,293.76819,23,279.145,0,229.1824,6,67.65,3,0.8468577828257786,0.8047029046504387,0.0,0.8210156012108403
Punjab,PMGSY-I,49,351.07,0,149.1889,49,349.727,0,148.1373,0,0.0,0,0.4249548523086564,0.99617455208363,0.0,0.42357982083167733
Punjab,PMGSY-II,14,173.4,0,109.1393,14,173.3,0,100.1623,0,0.0,0,0.6294077277970012,0.9994232987312572,0.0,0.5779705712637045
Punjab,PMGSY-III,6,47.35,1,38.4315,6,47.35,0,33.4517,0,0.0,1,0.8116473072861669,1.0,0.0,0.7064772967265048
Punjab,PMGSY-I,27,294.62,0,116.9546,27,294.62,0,108.2488,0,0.0,0,0.396967619306225,1.0,0.0,0.36741836942502204
Punjab,PMGSY-II,10,110.76,1,68.2654,10,110.4,1,65.1958,0,0.0,0,0.616336222462983,0.9967497291440953,1.0,0.5905416666666666
Punjab,PMGSY-III,20,212.37,2,166.57643,11,134.115,0,87.3338,9,76.83,2,0.7843689315816734,0.6315157508122616,0.0,0.6511859225291726
Punjab,PMGSY-I,8,63.47,0,28.1931,8,62.97,0,25.1317,0,0.0,0,0.44419568299984247,0.9921222624862139,0.0,0.39910592345561374
Punjab,PMGSY-III,4,31.94,0,25.61566,3,24.104,0,14.4212,1,7.8,0,0.8019931120851596,0.7546649968691296,0.0,0.5982907401261202
Punjab,PMGSY-I,93,485.107,0,198.9607,93,482.632,0,177.2442,0,0.0,0,0.4101377634212658,0.9948980328051337,0.0,0.3672450231232078
Punjab,PMGSY-II,10,114.86,0,75.1052,10,111.28,0,61.9397,0,0.0,0,0.6538847292355912,0.9688316211039526,0.0,0.5566112508986341
Punjab,PMGSY-III,17,207.36,1,174.54428,13,152.59,0,111.8679,4,54.77,1,0.8417451774691357,0.7358699845679012,0.0,0.7331273346877253
Punjab,PMGSY-I,33,170.53,0,56.5777,33,170.53,0,53.6546,0,0.0,0,0.331775640649739,1.0,0.0,0.3146343751832522
Punjab,PMGSY-II,1,8.38,0,6.1408,1,5.7,0,2.8514,0,0.0,0,0.7327923627684964,0.6801909307875894,0.0,0.5002456140350877
Punjab,PMGSY-III,6,40.495,1,39.94263,2,9.69,0,6.3748,4,30.805,1,0.9863595505617978,0.2392888010865539,0.0,0.6578740970072239
Punjab,PMGSY-I,25,109.035,0,50.9354,25,108.63,0,52.1967,0,0.0,0,0.4671472462970606,0.9962855963681386,0.0,0.48049986191659766
